Arrivals,Min,Max,Modal,Year,Month,Day,Variety_ONION,Variety_OTHER,Variety_PUNA,Variety_TELAGI,Grade_FAQ,Grade_LARGE,Grade_MEDIUM,Grade_SMALL
-0.36730043726376416,250.0,580.0,480.0,2002.0,8.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.18543177490453053,200.0,600.0,460.0,2002.0,8.0,31.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,180.0,410.0,370.0,2002.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,430.0,390.0,2002.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,220.0,420.0,380.0,2002.0,8.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,260.0,430.0,380.0,2002.0,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,250.0,470.0,400.0,2002.0,8.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.458234768443381,200.0,500.0,490.0,2002.0,8.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,500.0,490.0,2002.0,8.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.0944974437249137,250.0,480.0,400.0,2002.0,8.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,250.0,480.0,400.0,2002.0,8.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.0944974437249137,260.0,510.0,420.0,2002.0,8.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3976118809903031,250.0,480.0,420.0,2002.0,8.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,310.0,550.0,420.0,2002.0,8.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,300.0,500.0,430.0,2002.0,8.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,250.0,490.0,430.0,2002.0,8.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,200.0,460.0,410.0,2002.0,8.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.0944974437249137,200.0,510.0,440.0,2002.0,8.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,490.0,430.0,2002.0,8.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.427923324716842,220.0,500.0,440.0,2002.0,8.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,510.0,450.0,2002.0,8.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,250.0,510.0,480.0,2002.0,8.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,250.0,580.0,480.0,2002.0,8.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.0944974437249137,200.0,500.0,460.0,2002.0,8.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.48248392342461216,160.0,480.0,430.0,2002.0,9.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.36730043726376416,150.0,500.0,440.0,2002.0,9.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3824561591270336,150.0,490.0,450.0,2002.0,9.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.36730043726376416,150.0,480.0,420.0,2002.0,9.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3976118809903031,150.0,500.0,430.0,2002.0,9.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3976118809903031,250.0,500.0,400.0,2002.0,9.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,150.0,500.0,400.0,2002.0,9.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,150.0,500.0,400.0,2002.0,9.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,150.0,550.0,400.0,2002.0,9.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.18543177490453053,150.0,500.0,400.0,2002.0,9.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,150.0,480.0,400.0,2002.0,9.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,100.0,500.0,400.0,2002.0,9.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0944974437249137,100.0,500.0,400.0,2002.0,9.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.48854621216991995,200.0,470.0,420.0,2002.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.48854621216991995,150.0,480.0,430.0,2002.0,9.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4733904903066505,150.0,480.0,430.0,2002.0,9.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3066775498106863,220.0,550.0,430.0,2002.0,9.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3066775498106863,220.0,550.0,450.0,2002.0,9.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.36730043726376416,250.0,550.0,450.0,2002.0,9.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3066775498106863,260.0,520.0,450.0,2002.0,9.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3976118809903031,250.0,550.0,440.0,2002.0,9.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,230.0,550.0,450.0,2002.0,9.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,250.0,550.0,450.0,2002.0,9.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3976118809903031,250.0,600.0,480.0,2002.0,9.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,200.0,550.0,400.0,2002.0,9.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,220.0,560.0,460.0,2002.0,9.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,300.0,550.0,430.0,2002.0,9.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3066775498106863,260.0,560.0,400.0,2002.0,9.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,300.0,550.0,400.0,2002.0,9.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3066775498106863,150.0,550.0,400.0,2002.0,9.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,250.0,550.0,400.0,2002.0,9.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,250.0,600.0,450.0,2002.0,9.0,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3066775498106863,270.0,570.0,470.0,2002.0,9.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,300.0,580.0,480.0,2002.0,9.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.36730043726376416,200.0,480.0,430.0,2002.0,9.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,500.0,450.0,2002.0,9.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,250.0,500.0,450.0,2002.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.18543177490453053,260.0,480.0,430.0,2002.0,9.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,250.0,500.0,440.0,2002.0,9.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,250.0,480.0,430.0,2002.0,9.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.0944974437249137,250.0,480.0,440.0,2002.0,9.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,350.0,480.0,450.0,2002.0,9.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,450.0,400.0,2002.0,9.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,200.0,490.0,430.0,2002.0,9.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,250.0,500.0,400.0,2002.0,9.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.18543177490453053,150.0,480.0,380.0,2002.0,9.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,150.0,480.0,380.0,2002.0,9.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2915218279474168,200.0,470.0,380.0,2002.0,9.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,250.0,450.0,350.0,2002.0,9.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,200.0,460.0,400.0,2002.0,9.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.0944974437249137,150.0,500.0,400.0,2002.0,9.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.4430790465801115,200.0,480.0,380.0,2002.0,9.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.18543177490453053,100.0,500.0,400.0,2002.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0944974437249137,100.0,450.0,350.0,2002.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3066775498106863,100.0,450.0,350.0,2002.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,100.0,500.0,350.0,2002.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,200.0,500.0,350.0,2002.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.18543177490453053,250.0,500.0,350.0,2002.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,200.0,500.0,400.0,2002.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,150.0,550.0,450.0,2002.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,500.0,400.0,2002.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20861699354047572,200.0,600.0,450.0,2002.0,10.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,200.0,550.0,450.0,2002.0,10.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.18543177490453053,200.0,700.0,550.0,2002.0,10.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0944974437249137,200.0,700.0,550.0,2002.0,10.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20861699354047572,200.0,700.0,400.0,2002.0,10.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,200.0,730.0,550.0,2002.0,10.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20861699354047572,200.0,650.0,450.0,2002.0,10.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5117314308058651,100.0,600.0,450.0,2002.0,10.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0944974437249137,100.0,450.0,300.0,2002.0,10.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5117314308058651,100.0,500.0,350.0,2002.0,10.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20861699354047572,100.0,530.0,400.0,2002.0,10.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3601742121731704,210.0,550.0,400.0,2002.0,10.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3601742121731704,220.0,650.0,500.0,2002.0,10.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,300.0,550.0,450.0,2002.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,320.0,550.0,450.0,2002.0,10.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,400.0,550.0,450.0,2002.0,10.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3066775498106863,350.0,550.0,450.0,2002.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,300.0,550.0,450.0,2002.0,10.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3976118809903031,400.0,550.0,450.0,2002.0,10.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,400.0,550.0,450.0,2002.0,10.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,350.0,580.0,480.0,2002.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.36730043726376416,400.0,600.0,450.0,2002.0,10.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,250.0,650.0,450.0,2002.0,10.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,500.0,700.0,570.0,2002.0,10.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,550.0,750.0,600.0,2002.0,10.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.4733904903066505,500.0,750.0,600.0,2002.0,10.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,300.0,900.0,600.0,2002.0,10.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.4430790465801115,500.0,850.0,650.0,2002.0,10.0,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,550.0,750.0,650.0,2002.0,10.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,200.0,700.0,550.0,2002.0,10.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,500.0,650.0,550.0,2002.0,10.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,500.0,800.0,650.0,2002.0,10.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.4733904903066505,400.0,650.0,500.0,2002.0,10.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.48854621216991995,500.0,650.0,550.0,2002.0,10.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,200.0,400.0,300.0,2002.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.4430790465801115,150.0,450.0,350.0,2002.0,10.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.427923324716842,100.0,450.0,350.0,2002.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,150.0,450.0,350.0,2002.0,10.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,400.0,530.0,470.0,2002.0,10.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,200.0,480.0,400.0,2002.0,10.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,150.0,570.0,470.0,2002.0,10.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,200.0,530.0,430.0,2002.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,350.0,700.0,600.0,2002.0,10.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.18543177490453053,150.0,550.0,400.0,2002.0,10.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.458234768443381,200.0,600.0,450.0,2002.0,10.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.4430790465801115,300.0,650.0,500.0,2002.0,10.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.427923324716842,200.0,650.0,500.0,2002.0,10.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.18543177490453053,350.0,700.0,500.0,2002.0,10.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.18543177490453053,300.0,780.0,580.0,2002.0,10.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.18543177490453053,300.0,600.0,450.0,2002.0,10.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.427923324716842,150.0,600.0,450.0,2002.0,10.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,150.0,300.0,200.0,2002.0,10.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,200.0,500.0,350.0,2002.0,10.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,300.0,550.0,400.0,2002.0,10.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,620.0,470.0,2002.0,10.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3976118809903031,250.0,650.0,480.0,2002.0,10.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.1179603053366438,200.0,700.0,500.0,2002.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,200.0,600.0,450.0,2002.0,11.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20861699354047572,250.0,700.0,550.0,2002.0,11.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.18543177490453053,250.0,660.0,500.0,2002.0,11.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6632886494385597,250.0,650.0,450.0,2002.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5117314308058651,200.0,700.0,550.0,2002.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,200.0,650.0,450.0,2002.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.17830554981393676,200.0,650.0,500.0,2002.0,11.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0944974437249137,200.0,600.0,450.0,2002.0,11.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0944974437249137,250.0,650.0,450.0,2002.0,11.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3601742121731704,225.0,650.0,500.0,2002.0,11.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,220.0,600.0,450.0,2002.0,11.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20861699354047572,230.0,600.0,450.0,2002.0,11.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,210.0,600.0,450.0,2002.0,11.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,220.0,580.0,480.0,2002.0,11.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,210.0,560.0,500.0,2002.0,11.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.003563112545296877,200.0,560.0,490.0,2002.0,11.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,220.0,460.0,370.0,2002.0,11.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,230.0,500.0,430.0,2002.0,11.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.18543177490453053,150.0,480.0,430.0,2002.0,11.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,160.0,450.0,350.0,2002.0,11.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.18543177490453053,220.0,480.0,380.0,2002.0,11.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.057059774907781004,150.0,450.0,350.0,2002.0,11.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,600.0,800.0,700.0,2002.0,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.48854621216991995,550.0,700.0,600.0,2002.0,11.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,550.0,700.0,650.0,2002.0,11.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.427923324716842,400.0,600.0,500.0,2002.0,11.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.48854621216991995,400.0,600.0,450.0,2002.0,11.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,250.0,450.0,300.0,2002.0,11.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,200.0,460.0,420.0,2002.0,11.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,200.0,500.0,450.0,2002.0,11.0,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,300.0,500.0,400.0,2002.0,11.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,200.0,450.0,350.0,2002.0,11.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.458234768443381,200.0,500.0,350.0,2002.0,11.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.20861699354047572,500.0,600.0,550.0,2002.0,11.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2460546623576084,200.0,600.0,450.0,2002.0,11.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.18543177490453053,200.0,650.0,500.0,2002.0,11.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,650.0,450.0,2002.0,11.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.20861699354047572,250.0,600.0,450.0,2002.0,11.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.18543177490453053,200.0,650.0,500.0,2002.0,11.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,250.0,600.0,450.0,2002.0,11.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,600.0,450.0,2002.0,11.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,220.0,600.0,450.0,2002.0,11.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.427923324716842,200.0,500.0,350.0,2002.0,11.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.057059774907781004,250.0,600.0,450.0,2002.0,11.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.427923324716842,250.0,500.0,350.0,2002.0,11.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,200.0,500.0,350.0,2002.0,11.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,200.0,530.0,400.0,2002.0,11.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,200.0,560.0,450.0,2002.0,11.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3976118809903031,200.0,550.0,460.0,2002.0,11.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,200.0,550.0,480.0,2002.0,11.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.36730043726376416,200.0,450.0,350.0,2002.0,11.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.427923324716842,210.0,440.0,400.0,2002.0,11.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.427923324716842,150.0,400.0,350.0,2002.0,11.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.458234768443381,150.0,350.0,300.0,2002.0,11.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.458234768443381,150.0,400.0,300.0,2002.0,11.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3066775498106863,150.0,350.0,300.0,2002.0,11.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.21574321863106946,150.0,500.0,350.0,2002.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,150.0,510.0,400.0,2002.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,150.0,480.0,350.0,2002.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.18543177490453053,150.0,500.0,400.0,2002.0,12.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0944974437249137,250.0,450.0,360.0,2002.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.18543177490453053,150.0,450.0,390.0,2002.0,12.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.06418599999837477,150.0,420.0,360.0,2002.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2460546623576084,150.0,400.0,350.0,2002.0,12.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0273036171328123,150.0,350.0,260.0,2002.0,12.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.003563112545296877,100.0,300.0,250.0,2002.0,12.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
