Min,Max,Modal,Year,Month,Day,Variety_LOCAL,Variety_ONION,Grade_FAQ
1000.0,1500.0,1250.0,2023.0,5.0,15.0,0.0,1.0,0.0
1000.0,1500.0,1300.0,2023.0,5.0,16.0,0.0,1.0,0.0
1000.0,1500.0,1250.0,2023.0,5.0,17.0,0.0,1.0,0.0
1000.0,1500.0,1250.0,2023.0,5.0,18.0,0.0,1.0,0.0
1000.0,1600.0,1300.0,2023.0,5.0,19.0,0.0,1.0,0.0
1000.0,1500.0,1200.0,2023.0,5.0,22.0,0.0,1.0,0.0
1000.0,1500.0,1200.0,2023.0,5.0,23.0,0.0,1.0,0.0
1000.0,1500.0,1250.0,2023.0,5.0,24.0,0.0,1.0,0.0
1000.0,1500.0,1200.0,2023.0,5.0,25.0,0.0,1.0,0.0
1000.0,1500.0,1250.0,2023.0,5.0,26.0,0.0,1.0,0.0
1000.0,1500.0,1200.0,2023.0,5.0,29.0,0.0,1.0,0.0
1000.0,1500.0,1250.0,2023.0,5.0,30.0,0.0,1.0,0.0
1000.0,1500.0,1200.0,2023.0,6.0,1.0,0.0,1.0,0.0
1000.0,1400.0,1200.0,2023.0,6.0,2.0,0.0,1.0,0.0
1000.0,1500.0,1200.0,2023.0,6.0,3.0,0.0,1.0,0.0
1400.0,2000.0,1700.0,2023.0,6.0,5.0,0.0,1.0,0.0
1400.0,2000.0,1700.0,2023.0,6.0,6.0,0.0,1.0,0.0
1200.0,1600.0,1400.0,2023.0,6.0,7.0,0.0,1.0,0.0
1500.0,2000.0,1700.0,2023.0,6.0,8.0,0.0,1.0,0.0
1500.0,2000.0,1700.0,2023.0,6.0,9.0,0.0,1.0,0.0
1500.0,2000.0,1700.0,2023.0,6.0,12.0,0.0,1.0,0.0
1500.0,2000.0,1700.0,2023.0,6.0,13.0,0.0,1.0,0.0
1500.0,2000.0,1700.0,2023.0,6.0,15.0,0.0,1.0,0.0
1500.0,2000.0,1700.0,2023.0,6.0,16.0,0.0,1.0,0.0
1500.0,2000.0,1700.0,2023.0,6.0,17.0,0.0,1.0,0.0
1500.0,2000.0,1650.0,2023.0,6.0,19.0,0.0,1.0,0.0
1500.0,2200.0,1700.0,2023.0,6.0,20.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,6.0,21.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,6.0,22.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,6.0,23.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,6.0,26.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,6.0,27.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,6.0,30.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,1.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,3.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,4.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,5.0,0.0,1.0,0.0
1500.0,2000.0,1800.0,2023.0,7.0,6.0,0.0,1.0,0.0
1500.0,2500.0,2100.0,2023.0,7.0,7.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,10.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,11.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,18.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,19.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,20.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,21.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,24.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,25.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,27.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,28.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,7.0,31.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,1.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,4.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,5.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,7.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,8.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,9.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,10.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,11.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,14.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,16.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,17.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,18.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,19.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,21.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,22.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,8.0,28.0,0.0,1.0,0.0
1500.0,2500.0,2100.0,2023.0,8.0,29.0,0.0,1.0,0.0
1500.0,2500.0,2200.0,2023.0,9.0,1.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,2.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,4.0,0.0,1.0,0.0
1600.0,2500.0,2000.0,2023.0,9.0,5.0,0.0,1.0,0.0
1400.0,2200.0,1800.0,2023.0,9.0,6.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,7.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,8.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,11.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,12.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,13.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,14.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,15.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,16.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,19.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,20.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,22.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,25.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,26.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,9.0,29.0,0.0,1.0,0.0
1600.0,2500.0,2000.0,2023.0,9.0,30.0,0.0,1.0,0.0
1800.0,2600.0,2200.0,2023.0,10.0,3.0,0.0,1.0,0.0
1800.0,2600.0,2200.0,2023.0,10.0,4.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2023.0,10.0,6.0,0.0,1.0,0.0
2000.0,2600.0,2300.0,2023.0,10.0,7.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,10.0,9.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,10.0,10.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,10.0,11.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,10.0,12.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,10.0,13.0,0.0,1.0,0.0
2000.0,3500.0,2500.0,2023.0,10.0,16.0,0.0,1.0,0.0
2000.0,3500.0,2500.0,2023.0,10.0,17.0,0.0,1.0,0.0
2000.0,3500.0,2800.0,2023.0,10.0,18.0,0.0,1.0,0.0
2000.0,3500.0,2600.0,2023.0,10.0,19.0,0.0,1.0,0.0
2000.0,3500.0,3000.0,2023.0,10.0,20.0,0.0,1.0,0.0
2000.0,3500.0,3000.0,2023.0,10.0,21.0,0.0,1.0,0.0
2000.0,3500.0,3000.0,2023.0,10.0,26.0,0.0,1.0,0.0
3000.0,4000.0,3500.0,2023.0,12.0,14.0,0.0,1.0,0.0
2500.0,3500.0,3000.0,2023.0,12.0,15.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,12.0,16.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,12.0,18.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,12.0,19.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,12.0,21.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,12.0,22.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,12.0,26.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,12.0,28.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2023.0,12.0,29.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2023.0,12.0,30.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,1.0,1.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,1.0,2.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,1.0,3.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,4.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,5.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,6.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,8.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,9.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,10.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,11.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,12.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,16.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,17.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,1.0,18.0,0.0,1.0,0.0
2000.0,2500.0,2200.0,2024.0,1.0,19.0,0.0,1.0,0.0
2000.0,2500.0,2200.0,2024.0,1.0,20.0,0.0,1.0,0.0
2000.0,2500.0,2200.0,2024.0,1.0,22.0,0.0,1.0,0.0
2000.0,3000.0,2400.0,2024.0,1.0,23.0,0.0,1.0,0.0
2000.0,2500.0,2200.0,2024.0,1.0,24.0,0.0,1.0,0.0
2000.0,2400.0,2200.0,2024.0,1.0,25.0,0.0,1.0,0.0
1800.0,2200.0,2000.0,2024.0,1.0,29.0,0.0,1.0,0.0
2000.0,2500.0,2200.0,2024.0,1.0,30.0,0.0,1.0,0.0
1000.0,2000.0,1600.0,2024.0,2.0,1.0,0.0,1.0,0.0
1200.0,2000.0,1600.0,2024.0,2.0,2.0,0.0,1.0,0.0
1200.0,2000.0,1600.0,2024.0,2.0,3.0,0.0,1.0,0.0
1200.0,2000.0,1600.0,2024.0,2.0,5.0,0.0,1.0,0.0
1000.0,2000.0,1500.0,2024.0,2.0,6.0,0.0,1.0,0.0
1000.0,2000.0,1600.0,2024.0,2.0,7.0,0.0,1.0,0.0
1000.0,2000.0,1500.0,2024.0,2.0,8.0,0.0,1.0,0.0
1200.0,2000.0,1500.0,2024.0,2.0,9.0,0.0,1.0,0.0
1000.0,2000.0,1500.0,2024.0,2.0,12.0,0.0,1.0,0.0
1000.0,2000.0,1600.0,2024.0,2.0,13.0,0.0,1.0,0.0
1000.0,2000.0,1500.0,2024.0,2.0,14.0,0.0,1.0,0.0
1200.0,2000.0,1500.0,2024.0,2.0,15.0,0.0,1.0,0.0
1200.0,2000.0,1500.0,2024.0,2.0,16.0,0.0,1.0,0.0
1200.0,2000.0,1500.0,2024.0,2.0,17.0,0.0,1.0,0.0
1400.0,2000.0,1600.0,2024.0,2.0,19.0,0.0,1.0,0.0
1400.0,2000.0,1700.0,2024.0,2.0,20.0,0.0,1.0,0.0
1200.0,2000.0,1600.0,2024.0,2.0,21.0,0.0,1.0,0.0
1400.0,2000.0,1700.0,2024.0,2.0,22.0,0.0,1.0,0.0
1200.0,2000.0,1600.0,2024.0,2.0,23.0,0.0,1.0,0.0
1400.0,2000.0,1700.0,2024.0,2.0,26.0,0.0,1.0,0.0
1000.0,2000.0,1600.0,2024.0,2.0,27.0,0.0,1.0,0.0
1000.0,2200.0,1600.0,2024.0,2.0,29.0,0.0,1.0,0.0
1400.0,2500.0,2000.0,2024.0,3.0,1.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,3.0,2.0,0.0,1.0,0.0
1000.0,2500.0,2000.0,2024.0,3.0,4.0,0.0,1.0,0.0
1000.0,2500.0,1800.0,2024.0,3.0,5.0,0.0,1.0,0.0
1000.0,2500.0,1500.0,2024.0,3.0,6.0,0.0,1.0,0.0
1000.0,2500.0,2000.0,2024.0,3.0,7.0,0.0,1.0,0.0
1000.0,2500.0,1800.0,2024.0,3.0,11.0,0.0,1.0,0.0
1200.0,2200.0,1800.0,2024.0,3.0,12.0,0.0,1.0,0.0
1000.0,2500.0,1750.0,2024.0,3.0,13.0,0.0,1.0,0.0
1000.0,2000.0,1700.0,2024.0,3.0,14.0,0.0,1.0,0.0
1000.0,2000.0,1600.0,2024.0,3.0,15.0,0.0,1.0,0.0
1000.0,2000.0,1500.0,2024.0,3.0,16.0,0.0,1.0,0.0
1200.0,2000.0,1600.0,2024.0,3.0,18.0,0.0,1.0,0.0
1000.0,2500.0,1800.0,2024.0,3.0,19.0,0.0,1.0,0.0
1000.0,2500.0,1800.0,2024.0,3.0,20.0,0.0,1.0,0.0
1000.0,2500.0,1700.0,2024.0,3.0,21.0,0.0,1.0,0.0
1000.0,2500.0,1800.0,2024.0,3.0,22.0,0.0,1.0,0.0
1000.0,2500.0,1700.0,2024.0,3.0,25.0,0.0,1.0,0.0
1200.0,2400.0,1800.0,2024.0,3.0,26.0,0.0,1.0,0.0
1000.0,2000.0,1600.0,2024.0,3.0,28.0,0.0,1.0,0.0
1000.0,2500.0,1750.0,2024.0,3.0,30.0,0.0,1.0,0.0
1000.0,2500.0,1700.0,2024.0,4.0,1.0,0.0,1.0,0.0
1000.0,2000.0,1600.0,2024.0,4.0,2.0,0.0,1.0,0.0
1000.0,2500.0,1700.0,2024.0,4.0,3.0,0.0,1.0,0.0
1000.0,2500.0,1800.0,2024.0,4.0,4.0,0.0,1.0,0.0
1000.0,2500.0,1600.0,2024.0,4.0,5.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,4.0,8.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,4.0,12.0,0.0,1.0,0.0
1500.0,2400.0,2000.0,2024.0,4.0,15.0,0.0,1.0,0.0
1400.0,2500.0,2000.0,2024.0,4.0,16.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,4.0,17.0,0.0,1.0,0.0
1000.0,2500.0,1800.0,2024.0,4.0,18.0,0.0,1.0,0.0
1400.0,2500.0,2000.0,2024.0,4.0,19.0,0.0,1.0,0.0
1400.0,2500.0,2000.0,2024.0,4.0,20.0,0.0,1.0,0.0
1400.0,2500.0,1900.0,2024.0,4.0,22.0,0.0,1.0,0.0
1400.0,2500.0,2000.0,2024.0,4.0,23.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,4.0,25.0,0.0,1.0,0.0
1500.0,2200.0,1800.0,2024.0,4.0,26.0,0.0,1.0,0.0
1200.0,2000.0,1600.0,2024.0,4.0,29.0,0.0,1.0,0.0
1400.0,2400.0,2000.0,2024.0,4.0,30.0,0.0,1.0,0.0
1400.0,2000.0,1700.0,2024.0,5.0,2.0,0.0,1.0,0.0
1200.0,2000.0,1600.0,2024.0,5.0,3.0,0.0,1.0,0.0
1200.0,1800.0,1600.0,2024.0,5.0,4.0,0.0,1.0,0.0
1200.0,2000.0,1600.0,2024.0,5.0,6.0,0.0,1.0,0.0
1200.0,1800.0,1500.0,2024.0,5.0,7.0,0.0,1.0,0.0
1200.0,1600.0,1400.0,2024.0,5.0,8.0,0.0,1.0,0.0
1200.0,1600.0,1400.0,2024.0,5.0,9.0,0.0,1.0,0.0
1200.0,1600.0,1400.0,2024.0,5.0,13.0,0.0,1.0,0.0
1200.0,1600.0,1400.0,2024.0,5.0,14.0,0.0,1.0,0.0
1200.0,1600.0,1400.0,2024.0,5.0,15.0,0.0,1.0,0.0
1200.0,1600.0,1400.0,2024.0,5.0,16.0,0.0,1.0,0.0
1200.0,1600.0,1400.0,2024.0,5.0,17.0,0.0,1.0,0.0
1200.0,1600.0,1400.0,2024.0,5.0,18.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,5.0,20.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,5.0,21.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,5.0,22.0,0.0,1.0,0.0
1500.0,2100.0,1800.0,2024.0,5.0,23.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,5.0,24.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,5.0,27.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,5.0,28.0,0.0,1.0,0.0
2000.0,2500.0,2200.0,2024.0,5.0,30.0,0.0,1.0,0.0
1800.0,2500.0,2000.0,2024.0,5.0,31.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,6.0,1.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,6.0,3.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,6.0,4.0,0.0,1.0,0.0
1800.0,2500.0,2000.0,2024.0,6.0,5.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,6.0,6.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,6.0,7.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,6.0,10.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,6.0,11.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,6.0,12.0,0.0,1.0,0.0
1500.0,2500.0,2000.0,2024.0,6.0,13.0,0.0,1.0,0.0
2000.0,2500.0,2200.0,2024.0,6.0,14.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,6.0,15.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,6.0,18.0,0.0,1.0,0.0
2500.0,3500.0,3000.0,2024.0,6.0,19.0,0.0,1.0,0.0
3000.0,3600.0,3300.0,2024.0,6.0,20.0,0.0,1.0,0.0
3000.0,4000.0,3500.0,2024.0,6.0,21.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,6.0,24.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,6.0,25.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,6.0,27.0,0.0,1.0,0.0
2500.0,3000.0,2800.0,2024.0,6.0,28.0,0.0,1.0,0.0
3000.0,4000.0,3500.0,2024.0,6.0,29.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,1.0,0.0,1.0,0.0
2500.0,3500.0,3000.0,2024.0,7.0,2.0,0.0,1.0,0.0
2500.0,3500.0,3000.0,2024.0,7.0,3.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,4.0,0.0,1.0,0.0
2500.0,3500.0,3000.0,2024.0,7.0,5.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,6.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,8.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,7.0,9.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,10.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,11.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,12.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,15.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,16.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,18.0,0.0,1.0,0.0
2000.0,3100.0,2600.0,2024.0,7.0,19.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,7.0,20.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,7.0,22.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,7.0,23.0,0.0,1.0,0.0
2100.0,3100.0,2600.0,2024.0,7.0,24.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,7.0,25.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,26.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,29.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,7.0,30.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,8.0,1.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,8.0,2.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,8.0,3.0,0.0,1.0,0.0
2200.0,3000.0,2600.0,2024.0,8.0,5.0,0.0,1.0,0.0
2200.0,3000.0,2700.0,2024.0,8.0,6.0,0.0,1.0,0.0
2200.0,3000.0,2600.0,2024.0,8.0,7.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,8.0,8.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,8.0,9.0,0.0,1.0,0.0
1500.0,3000.0,2200.0,2024.0,8.0,12.0,0.0,1.0,0.0
1500.0,3000.0,2200.0,2024.0,8.0,13.0,0.0,1.0,0.0
1500.0,3000.0,2200.0,2024.0,8.0,14.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,8.0,16.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,8.0,17.0,0.0,1.0,0.0
1500.0,3000.0,2100.0,2024.0,8.0,19.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,8.0,20.0,0.0,1.0,0.0
2000.0,3000.0,2600.0,2024.0,8.0,21.0,0.0,1.0,0.0
2000.0,3000.0,2500.0,2024.0,8.0,22.0,0.0,1.0,0.0
2500.0,3500.0,3000.0,2024.0,8.0,23.0,0.0,1.0,0.0
3000.0,4000.0,3500.0,2024.0,8.0,26.0,0.0,1.0,0.0
3000.0,4000.0,3500.0,2024.0,8.0,27.0,0.0,1.0,0.0
3000.0,4500.0,3750.0,2024.0,8.0,29.0,0.0,1.0,0.0
2500.0,3500.0,3000.0,2024.0,9.0,2.0,0.0,1.0,0.0
3000.0,4000.0,3500.0,2024.0,9.0,3.0,0.0,1.0,0.0
3000.0,4000.0,3500.0,2024.0,9.0,4.0,0.0,1.0,0.0
